platform,VM_instance,CPU_freq,n_vCPU,mem_size_GB,datasize,input_size_bytes,algorithm,arrival_time,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,r3.large,2.5,2,16.106099999999998,large,3820993928,join,2025-04-22T05:00:00.000Z,298.053,12312005.666666666,78.59083333333334,63.294833333333344
AWS,m3.xlarge,2.6,4,16.106099999999998,small,375779530,bayes,2025-04-22T05:00:00.000Z,150.81,5962510.451612903,38.7158064516129,27.06064516129032
AWS,c3.large,2.8,2,4.0265249999999995,small,743941939,aggregation,2025-04-22T05:00:00.000Z,286.264,3570754.5762711866,92.62966101694916,79.03610169491526
AWS,r4.large,2.3,2,16.374534999999998,medium,743932928,aggregation,2025-04-22T05:00:00.000Z,224.477,10964279.40425532,70.01872340425533,86.70000000000002
AWS,c4.xlarge,2.9,4,8.053049999999999,large,3820993928,join,2025-04-22T06:00:00.000Z,112.216,6332869.391304348,82.67869565217391,70.43217391304348
AWS,m3.large,2.6,2,7.516179999999999,medium,0,scan,2025-04-22T06:00:00.000Z,43.424,4710832.4,61.501999999999995,60.782
AWS,r3.xlarge,2.5,4,32.749069999999996,large,9600000000,terasort,2025-04-22T06:00:00.000Z,328.6,27193096.23880597,86.55805970149255,74.49134328358208
AWS,r4.xlarge,2.3,4,32.749069999999996,large,13139679554,wordcount,2025-04-22T06:00:00.000Z,147.226,21178545.2,67.44866666666665,85.27066666666668
AWS,r4.xlarge,2.3,4,32.749069999999996,large,743932939,aggregation,2025-04-22T06:00:00.000Z,126.99,15228479.25925926,48.499259259259254,76.25777777777776
AWS,r3.2xlarge,2.5,8,65.49813999999999,medium,0,scan,2025-04-22T06:00:00.000Z,71.192,5811362.153846154,9.237692307692308,10.841538461538464
AWS,c3.2xlarge,2.8,8,16.106099999999998,large,4019032802,scan,2025-04-22T06:00:00.000Z,832.127,13539940.38095238,87.91636904761906,7.200833333333334
AWS,r4.2xlarge,2.3,8,65.49813999999999,large,3820993928,join,2025-04-22T06:00:00.000Z,529.149,13853236.57142857,22.030571428571427,10.512857142857143
AWS,m3.2xlarge,2.6,8,32.212199999999996,large,395478955,pagerank,2025-04-22T06:00:00.000Z,354.932,16362151.304347826,52.98028985507247,41.86376811594204
AWS,m3.large,2.6,2,7.516179999999999,medium,1209030600,lr,2025-04-22T06:00:00.000Z,192.474,6899826.0,90.08225,86.22999999999999
AWS,c4.xlarge,2.9,4,8.053049999999999,large,9600000000,terasort,2025-04-22T06:00:00.000Z,432.527,7486000.592592592,97.73432098765431,50.57246913580248
AWS,r3.large,2.5,2,16.106099999999998,large,1612040600,lr,2025-04-22T06:00:00.000Z,228.257,10235693.276595743,65.33595744680851,83.36063829787234
AWS,c3.xlarge,2.8,4,7.516179999999999,large,3820993928,join,2025-04-22T06:00:00.000Z,136.215,6256861.185185186,81.68777777777777,71.06555555555556
AWS,c4.2xlarge,2.9,8,16.106099999999998,large,4019032802,scan,2025-04-22T06:00:00.000Z,686.988,13964963.28057554,90.67589928057556,6.262661870503597
AWS,c3.2xlarge,2.8,8,16.106099999999998,large,13139663028,wordcount,2025-04-22T06:00:00.000Z,128.134,13806561.23076923,89.64884615384616,40.26115384615385
AWS,m4.xlarge,2.4,4,17.17984,large,4019032802,scan,2025-04-22T06:00:00.000Z,155.773,12450960.75,75.76781249999999,71.1390625
AWS,c3.xlarge,2.8,4,7.516179999999999,small,806020600,lr,2025-04-22T06:00:00.000Z,149.219,6783618.451612903,88.56548387096774,36.53935483870967
AWS,r3.xlarge,2.5,4,32.749069999999996,small,0,scan,2025-04-22T06:00:00.000Z,32.068,4482764.0,14.27,32.13125
AWS,c3.large,2.8,2,4.0265249999999995,medium,3799320693,join,2025-04-22T06:00:00.000Z,213.702,3513145.395348837,91.13558139534884,83.53139534883721
AWS,r3.2xlarge,2.5,8,65.49813999999999,small,3284922539,wordcount,2025-04-22T06:00:00.000Z,245.379,15466612.0,24.582826086956526,8.532391304347826
AWS,c4.large,2.9,2,4.0265249999999995,large,4019032802,scan,2025-04-22T06:00:00.000Z,246.999,3599240.62745098,93.36921568627452,82.89588235294119
AWS,c3.xlarge,2.8,4,7.516179999999999,small,3284938548,sort,2025-04-22T06:00:00.000Z,133.028,6209276.857142857,81.06571428571428,37.15285714285715
AWS,r4.xlarge,2.3,4,32.749069999999996,large,1881786739,bayes,2025-04-22T06:00:00.000Z,166.194,14012491.294117646,44.62558823529411,82.47558823529411
AWS,c3.xlarge,2.8,4,7.516179999999999,medium,6569817093,sort,2025-04-22T06:00:00.000Z,242.178,7442512.816326531,97.16734693877552,34.49530612244898
AWS,r4.large,2.3,2,16.374534999999998,medium,128134600,als,2025-04-22T06:00:00.000Z,238.983,10017377.583333334,63.971875,64.04083333333334
AWS,m3.large,2.6,2,7.516179999999999,large,4019032802,scan,2025-04-22T07:00:00.000Z,369.457,7066564.155844156,92.25870129870128,71.4451948051948
AWS,m4.xlarge,2.4,4,17.17984,large,6569820373,wordcount,2025-04-22T07:00:00.000Z,207.421,14384598.666666666,87.53358974358973,34.05641025641025
AWS,m3.large,2.6,2,7.516179999999999,large,1612040600,lr,2025-04-22T07:00:00.000Z,394.253,6203928.871794872,80.99653846153848,51.690384615384616
AWS,m4.xlarge,2.4,4,17.17984,medium,6400000000,terasort,2025-04-22T08:00:00.000Z,280.857,13382778.596491229,81.43754385964913,62.85912280701754
AWS,m4.xlarge,2.4,4,17.17984,medium,128134600,als,2025-04-22T09:00:00.000Z,263.951,11099413.68,67.543,33.068599999999996
