platform,VM_instance,CPU_freq,n_vCPU,mem_size_GB,datasize,input_size_bytes,algorithm,arrival_time,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,m4.xlarge,2.4,4,17.17984,small,806020600,lr,2025-04-22T06:00:00.000Z,88.021,7660295.555555556,46.614999999999995,59.95555555555555
AWS,c4.large,2.9,2,4.0265249999999995,medium,1209030600,lr,2025-04-22T06:00:00.000Z,948.254,3730989.382198953,96.787277486911,27.03811518324607
AWS,m3.2xlarge,2.6,8,32.212199999999996,small,3284914167,wordcount,2025-04-22T06:00:00.000Z,86.319,15923474.222222222,51.56055555555555,28.612777777777783
AWS,r3.xlarge,2.5,4,32.749069999999996,large,395478955,pagerank,2025-04-22T06:00:00.000Z,233.688,14597696.25,46.465625,87.28270833333333
AWS,m4.xlarge,2.4,4,17.17984,small,3200000000,terasort,2025-04-22T07:00:00.000Z,128.605,12423029.037037035,75.5974074074074,74.74925925925926
AWS,r4.2xlarge,2.3,8,65.49813999999999,small,3777029616,join,2025-04-22T07:00:00.000Z,316.404,19976882.426229507,31.769180327868852,16.691803278688525
AWS,r4.2xlarge,2.3,8,65.49813999999999,medium,259947887,pagerank,2025-04-22T07:00:00.000Z,92.0,16693442.736842103,26.547894736842103,71.69368421052631
AWS,m3.xlarge,2.6,4,16.106099999999998,medium,259947887,pagerank,2025-04-22T07:00:00.000Z,332.174,8743354.626865672,56.77134328358209,44.09059701492538
AWS,m4.large,2.4,2,8.58992,small,3284920240,wordcount,2025-04-22T07:00:00.000Z,131.128,7655645.481481481,93.64,56.40185185185185
AWS,r3.xlarge,2.5,4,32.749069999999996,large,1612040600,lr,2025-04-22T07:00:00.000Z,140.886,10898253.793103447,34.68931034482758,57.30344827586207
AWS,c3.xlarge,2.8,4,7.516179999999999,medium,940817222,bayes,2025-04-22T07:00:00.000Z,136.43,6201088.142857143,80.96000000000001,54.72642857142857
AWS,r3.2xlarge,2.5,8,65.49813999999999,medium,6569837132,sort,2025-04-22T07:00:00.000Z,158.147,32794512.82352941,52.12323529411764,31.03617647058823
AWS,r4.xlarge,2.3,4,32.749069999999996,medium,940817222,bayes,2025-04-22T07:00:00.000Z,183.522,9566988.216216216,30.4681081081081,45.31162162162161
AWS,c3.2xlarge,2.8,8,16.106099999999998,small,72101800,als,2025-04-22T07:00:00.000Z,58.711,6831933.0,44.360833333333325,49.6475
AWS,c4.xlarge,2.9,4,8.053049999999999,medium,0,scan,2025-04-22T07:00:00.000Z,28.084,4910068.571428572,64.10428571428571,28.525714285714283
AWS,c4.xlarge,2.9,4,8.053049999999999,small,3284918782,sort,2025-04-22T07:00:00.000Z,145.524,7201145.333333333,94.01633333333332,30.39
AWS,r4.large,2.3,2,16.374534999999998,large,9600000000,terasort,2025-04-22T07:00:00.000Z,761.182,13517912.545454543,86.32701298701298,62.800909090909094
AWS,m4.2xlarge,2.4,8,34.35968,medium,743932980,aggregation,2025-04-22T07:00:00.000Z,88.462,16484406.94736842,50.03157894736842,57.92368421052631
AWS,m3.large,2.6,2,7.516179999999999,large,4019032802,scan,2025-04-22T07:00:00.000Z,298.73,7386483.868852459,96.43491803278688,87.63770491803278
AWS,r4.xlarge,2.3,4,32.749069999999996,small,125209992,pagerank,2025-04-22T07:00:00.000Z,107.865,8564416.181818182,27.275454545454547,61.2640909090909
AWS,r3.2xlarge,2.5,8,65.49813999999999,small,72101800,als,2025-04-22T07:00:00.000Z,57.681,12479148.333333334,19.834166666666665,50.24166666666667
AWS,r4.large,2.3,2,16.374534999999998,large,4019032802,scan,2025-04-22T07:00:00.000Z,254.83,12991258.566037737,82.96301886792453,84.60471698113209
AWS,r4.2xlarge,2.3,8,65.49813999999999,medium,6569805272,sort,2025-04-22T07:00:00.000Z,100.353,31317257.52380952,49.80333333333333,45.62857142857143
AWS,m4.large,2.4,2,8.58992,medium,3799320693,join,2025-04-22T07:00:00.000Z,225.046,7335960.0,89.72933333333334,75.64422222222223
AWS,c4.large,2.9,2,4.0265249999999995,medium,128134600,als,2025-04-22T07:00:00.000Z,267.876,3618910.690909091,93.87927272727272,47.40818181818183
AWS,m3.large,2.6,2,7.516179999999999,large,1612040600,lr,2025-04-22T07:00:00.000Z,383.644,6834635.282051282,89.23102564102565,59.73192307692309
AWS,m4.2xlarge,2.4,8,34.35968,small,375779530,bayes,2025-04-22T07:00:00.000Z,62.266,7373757.538461538,22.38,39.54384615384616
AWS,m4.xlarge,2.4,4,17.17984,small,806020600,lr,2025-04-22T07:00:00.000Z,88.634,7895404.842105263,48.04473684210526,59.7757894736842
AWS,c4.2xlarge,2.9,8,16.106099999999998,medium,3799320693,join,2025-04-22T08:00:00.000Z,86.511,10430754.352941176,67.72941176470589,51.06117647058824
AWS,c4.2xlarge,2.9,8,16.106099999999998,medium,6569835246,wordcount,2025-04-22T08:00:00.000Z,182.136,13252926.333333334,86.05277777777775,15.858055555555556
AWS,c3.large,2.8,2,4.0265249999999995,small,743941939,aggregation,2025-04-22T08:00:00.000Z,286.264,3570754.5762711866,92.62966101694916,79.03610169491526
AWS,m4.large,2.4,2,8.58992,medium,6569832127,wordcount,2025-04-22T08:00:00.000Z,156.958,7637167.878787879,93.41363636363636,87.0478787878788
AWS,r4.large,2.3,2,16.374534999999998,large,3820993928,join,2025-04-22T08:00:00.000Z,217.545,12587781.818181818,80.38636363636363,86.0959090909091
AWS,m3.2xlarge,2.6,8,32.212199999999996,medium,1209030600,lr,2025-04-22T08:00:00.000Z,207.831,11935450.857142856,38.64619047619047,19.38452380952381
AWS,m3.xlarge,2.6,4,16.106099999999998,large,395478955,pagerank,2025-04-22T08:00:00.000Z,375.468,10535111.513513513,68.40594594594594,62.72594594594596
AWS,c4.xlarge,2.9,4,8.053049999999999,large,395478955,pagerank,2025-04-22T08:00:00.000Z,353.731,7000352.563380281,91.3943661971831,88.86521126760563
AWS,r3.xlarge,2.5,4,32.749069999999996,large,395478955,pagerank,2025-04-22T08:00:00.000Z,233.859,15209278.916666666,48.41229166666667,88.61916666666667
AWS,c3.xlarge,2.8,4,7.516179999999999,small,72101800,als,2025-04-22T08:00:00.000Z,200.62,5272886.146341464,68.84146341463415,27.297560975609755
AWS,c3.2xlarge,2.8,8,16.106099999999998,small,72101800,als,2025-04-22T08:00:00.000Z,192.61,8605320.864864865,55.87513513513514,17.58297297297297
AWS,c4.large,2.9,2,4.0265249999999995,medium,743941631,aggregation,2025-04-22T08:00:00.000Z,279.414,3529781.0344827585,91.56706896551728,63.05637931034483
AWS,c4.2xlarge,2.9,8,16.106099999999998,large,200168800,als,2025-04-22T08:00:00.000Z,271.137,10995978.75862069,71.39844827586207,20.161896551724137
AWS,r3.xlarge,2.5,4,32.749069999999996,large,395478955,pagerank,2025-04-22T08:00:00.000Z,391.786,13295352.205128206,42.31961538461538,53.48551282051282
AWS,m3.xlarge,2.6,4,16.106099999999998,medium,1209030600,lr,2025-04-22T08:00:00.000Z,155.573,9135969.625,59.3209375,46.5428125
AWS,r3.xlarge,2.5,4,32.749069999999996,medium,6569822281,sort,2025-04-22T08:00:00.000Z,142.098,21692052.413793106,69.04758620689654,57.21758620689656
AWS,c4.2xlarge,2.9,8,16.106099999999998,medium,940817222,bayes,2025-04-22T08:00:00.000Z,65.772,9297278.285714284,60.367142857142866,56.48928571428571
AWS,r3.2xlarge,2.5,8,65.49813999999999,large,1881786739,bayes,2025-04-22T08:00:00.000Z,250.849,16352372.163265308,25.990408163265304,29.906734693877553
AWS,m4.2xlarge,2.4,8,34.35968,medium,6569838333,wordcount,2025-04-22T08:00:00.000Z,159.089,16577600.125,50.3146875,24.0546875
AWS,m3.xlarge,2.6,4,16.106099999999998,medium,1209030600,lr,2025-04-22T08:00:00.000Z,155.573,9135969.625,59.3209375,46.5428125
AWS,c4.xlarge,2.9,4,8.053049999999999,small,806020600,lr,2025-04-22T08:00:00.000Z,241.915,6425277.391304348,83.8867391304348,22.846739130434784
AWS,r3.large,2.5,2,16.106099999999998,large,3820993928,join,2025-04-22T08:00:00.000Z,212.596,9804316.744186046,62.583255813953485,87.1132558139535
AWS,c3.xlarge,2.8,4,7.516179999999999,small,125209992,pagerank,2025-04-22T08:00:00.000Z,270.351,5616882.740740741,73.33240740740742,30.318333333333335
AWS,m4.xlarge,2.4,4,17.17984,small,72101800,als,2025-04-22T08:00:00.000Z,74.361,7718924.5,46.97125,70.059375
AWS,m4.xlarge,2.4,4,17.17984,small,125209992,pagerank,2025-04-22T08:00:00.000Z,206.275,6507153.268292683,39.59756097560975,35.22829268292683
AWS,c3.large,2.8,2,4.0265249999999995,large,395478955,pagerank,2025-04-22T09:00:00.000Z,1096.965,3675208.709090909,95.34036363636363,73.22895454545456
AWS,m4.xlarge,2.4,4,17.17984,large,6569820373,wordcount,2025-04-22T09:00:00.000Z,207.421,14384598.666666666,87.53358974358973,34.05641025641025
AWS,r3.xlarge,2.5,4,32.749069999999996,large,395478955,pagerank,2025-04-22T09:00:00.000Z,229.267,14977700.085106382,47.67468085106384,88.24659574468086
AWS,m4.xlarge,2.4,4,17.17984,medium,940817222,bayes,2025-04-22T09:00:00.000Z,137.752,8720754.0,53.067499999999995,54.71821428571428
AWS,m4.xlarge,2.4,4,17.17984,small,3284929808,wordcount,2025-04-22T09:00:00.000Z,57.321,10085156.333333334,61.37166666666667,67.40083333333332
AWS,r3.xlarge,2.5,4,32.749069999999996,small,3200000000,terasort,2025-04-22T09:00:00.000Z,121.893,15265501.92,48.5916,72.4788
AWS,r3.xlarge,2.5,4,32.749069999999996,large,13139641527,wordcount,2025-04-22T09:00:00.000Z,151.431,23138938.19354839,73.65387096774192,84.97129032258064
AWS,m3.xlarge,2.6,4,16.106099999999998,large,1612040600,lr,2025-04-22T09:00:00.000Z,136.419,9091601.857142856,59.03321428571428,56.63321428571428
AWS,c3.xlarge,2.8,4,7.516179999999999,large,13139624201,sort,2025-04-22T09:00:00.000Z,471.81,7476834.694736842,97.61515789473684,32.053999999999995
AWS,c3.xlarge,2.8,4,7.516179999999999,medium,6569817093,sort,2025-04-22T09:00:00.000Z,242.178,7442512.816326531,97.16734693877552,34.49530612244898
AWS,c4.2xlarge,2.9,8,16.106099999999998,large,13139659149,wordcount,2025-04-22T09:00:00.000Z,141.212,14896297.379310343,96.72275862068966,32.27103448275862
AWS,r3.2xlarge,2.5,8,65.49813999999999,medium,940817222,bayes,2025-04-22T09:00:00.000Z,239.11,11330096.6,18.008000000000003,19.0555
AWS,r4.large,2.3,2,16.374534999999998,large,13139660393,wordcount,2025-04-22T09:00:00.000Z,389.747,15425456.101265823,98.50835443037974,65.6846835443038
AWS,r3.large,2.5,2,16.106099999999998,small,743933336,aggregation,2025-04-22T09:00:00.000Z,232.435,10550382.583333334,67.34541666666667,88.46833333333332
AWS,r4.2xlarge,2.3,8,65.49813999999999,large,13139688966,sort,2025-04-22T09:00:00.000Z,269.401,37704405.018181816,59.96072727272728,32.140727272727275
AWS,m3.2xlarge,2.6,8,32.212199999999996,medium,6569833044,wordcount,2025-04-22T09:00:00.000Z,63.017,14769491.076923076,47.82307692307692,58.66923076923077
AWS,r3.large,2.5,2,16.106099999999998,small,3200000000,terasort,2025-04-22T09:00:00.000Z,177.043,11210636.216216216,71.55972972972972,74.74972972972974
AWS,m3.2xlarge,2.6,8,32.212199999999996,small,3284914167,wordcount,2025-04-22T09:00:00.000Z,142.644,11934205.333333334,38.64259259259259,15.722592592592592
AWS,r3.2xlarge,2.5,8,65.49813999999999,medium,940817222,bayes,2025-04-22T09:00:00.000Z,239.11,11330096.6,18.008000000000003,19.0555
AWS,r4.xlarge,2.3,4,32.749069999999996,large,4019032802,scan,2025-04-22T09:00:00.000Z,240.136,16692355.76,53.1606,42.27899999999999
AWS,r3.2xlarge,2.5,8,65.49813999999999,medium,6569857617,sort,2025-04-22T09:00:00.000Z,107.494,30815473.454545453,48.97772727272727,49.08272727272727
AWS,c4.large,2.9,2,4.0265249999999995,small,3200000000,terasort,2025-04-22T09:00:00.000Z,235.921,3734009.957446809,96.8653191489362,57.02893617021276
