platform,VM_instance,CPU_freq,n_nodes,n_vCPU,mem_size_GB,input_size_bytes,algorithm,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,c3.large,2.8,1,2,4.0265249999999995,1881786739,bayes,990.518,3708853.66,96.21295,90.583
AWS,m4.2xlarge,2.4,1,8,34.35968,87,scan,22.574,6250132.0,18.97,14.228333333333332
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,fp-growth,33.076403828000366,5525670.666666667,35.879999999999995,43.79
AWS,c4.large,2.9,1,2,4.0265249999999995,743941939,aggregation,329.608,3571657.588235294,92.65367647058822,55.91220588235294
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,pic,58.20101389800038,6614594.545454546,42.950909090909086,58.48363636363636
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,block-matrix-mult,179.86872591100018,12606101.444444444,40.81694444444444,28.52694444444445
AWS,m4.large,2.4,1,2,8.58992,-1,word2vec,690.9496602460131,6210460.057971015,75.96304347826087,97.10210144927537
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,random-forest,67.3016597120004,5063628.923076923,66.11076923076924,53.447692307692314
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,naive-bayes,808.549475224,24955860.54658385,79.47745341614909,51.405900621118015
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,als,284.9530482159971,3542793.403508772,91.90526315789474,70.16087719298247
AWS,m4.large,2.4,1,2,8.58992,-1,spearman,367.1113598340016,7531229.23943662,92.11774647887324,43.9730985915493
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,gradient-boosted-tree,34.37465906200009,6507717.333333333,10.351666666666668,36.02166666666667
AWS,m4.xlarge,2.4,1,4,17.17984,6400000000,terasort,397.882,13651815.5,83.07475,71.04175000000001
AWS,r4.large,2.3,1,2,16.374534999999998,13139644145,sort,1353.275,13297622.75,84.92029411764706,60.093970588235294
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,gradient-boosted-tree,35.967567230999975,6374334.285714285,41.388571428571424,56.77571428571429
AWS,m4.large,2.4,1,2,8.58992,-1,pearson,541.2088722139997,7711471.333333333,94.32212962962964,52.01601851851852
AWS,r3.large,2.5,1,2,16.106099999999998,3799320693,join,211.5,9812684.666666666,62.636428571428574,89.19357142857143
AWS,m4.large,2.4,1,2,8.58992,-1,svd,2093.458281042,5158010.507177033,63.090574162679424,51.425861244019146
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,naive-bayes,121.57496789000017,18226717.0,55.31833333333333,46.61333333333334
AWS,r4.large,2.3,1,2,16.374534999999998,-1,svd,973.934739233,7589571.051546392,48.467989690721645,51.860360824742266
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,3284945172,sort,53.837,15514624.0,24.672727272727276,49.51454545454546
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,regression,1933.4207128010005,3673471.0466321246,95.29497409326424,53.253549222797936
AWS,r3.large,2.5,1,2,16.106099999999998,743933336,aggregation,378.014,14534352.0,92.77524390243902,49.9239024390244
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,als,86.65518637500008,12194607.529411765,37.01117647058824,41.72764705882353
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,svd,312.3524360310039,6810596.838709678,44.22177419354839,51.55935483870967
AWS,m4.large,2.4,1,2,8.58992,125209992,pagerank,186.03,5619466.105263158,68.735,74.6107894736842
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,classification,105.99532314099996,17079153.714285713,51.83619047619048,45.13333333333333
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,gradient-boosted-tree,35.16855241799999,4254656.0,55.54714285714285,52.78142857142858
AWS,c4.xlarge,2.9,1,4,8.053049999999999,1881786739,bayes,512.686,5990102.12,78.205,51.662299999999995
AWS,r4.large,2.3,1,2,16.374534999999998,-1,gradient-boosted-tree,41.12521130600362,4120998.0,26.3175,77.99375
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,3777029616,join,101.018,14285804.8,46.257000000000005,57.461
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,fp-growth,35.79400038999984,4518438.285714285,29.33571428571428,36.82571428571429
AWS,c4.large,2.9,1,2,4.0265249999999995,743941631,aggregation,279.414,3529781.0344827585,91.56706896551728,63.05637931034483
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,summary-statistics,32.541677587003505,5001866.0,32.47666666666667,51.47666666666666
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,87,scan,19.943,3756811.3333333335,24.391666666666666,12.964999999999998
AWS,c4.xlarge,2.9,1,4,8.053049999999999,3284902438,sort,168.016,6895510.0,90.02529411764705,55.66764705882354
AWS,m4.xlarge,2.4,1,4,17.17984,72101800,als,73.582,7275869.866666666,44.276,68.93066666666667
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,lda,52.71375479600101,6888006.8,44.723,54.74399999999999
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,word2vec,108.37308760099997,8709904.0,56.55476190476191,78.13047619047619
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,random-forest,104.67712470599965,13177526.857142856,41.945238095238096,45.76190476190476
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,gradient-boosted-tree,30.17570815399995,4768330.0,62.25333333333333,51.53666666666667
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,743941547,aggregation,220.759,14864377.617021276,48.130425531914895,75.25617021276595
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,259947887,pagerank,121.043,14713795.2,47.6432,65.54639999999999
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,regression,217.78822148300017,22786254.41860465,72.53023255813955,55.82488372093023
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,chi-sq-feature,645.4470456490008,27040355.937984496,86.11720930232559,51.28945736434109
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,pca,61.079117764999864,10898116.0,33.0775,39.45
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,125209992,pagerank,169.048,9104181.371428572,59.11342857142856,35.92857142857142
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,als,63.347993715999905,13816345.0,21.959999999999997,50.214166666666664
AWS,m3.large,2.6,1,2,7.516179999999999,-1,lda,128.91495370300072,5915555.68,77.2312,70.67519999999999
AWS,m4.xlarge,2.4,1,4,17.17984,-1,als,108.78757079599929,8056772.952380952,49.027142857142856,55.17285714285714
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,summary-statistics,27.112019401,8685655.2,13.813999999999998,29.978
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,395478955,pagerank,888.939,5813893.483146068,37.74983146067416,39.50898876404494
AWS,r3.large,2.5,1,2,16.106099999999998,-1,chi-sq-feature,302.2040728029988,11199229.333333334,71.48666666666668,59.082166666666666
AWS,r3.large,2.5,1,2,16.106099999999998,-1,spearman,243.4474993709991,11204252.416666666,71.51895833333333,55.91
AWS,r4.xlarge,2.3,1,4,32.749069999999996,3799320693,join,143.23,15963278.620689657,50.83827586206896,63.39689655172414
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,summary-statistics,21.398708437001915,4407249.0,14.0275,51.95
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,lda,392.7873442830023,3618536.051282051,93.8698717948718,87.28974358974358
AWS,r3.large,2.5,1,2,16.106099999999998,-1,gmm,155.16113198800304,5498014.322580645,35.09419354838709,55.88870967741936
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,spearman,54.72478864200093,6327775.636363637,41.087272727272726,41.943636363636365
AWS,r3.large,2.5,1,2,16.106099999999998,9600000000,terasort,1195.113,12583161.0,80.321125,75.10229166666666
AWS,m4.large,2.4,1,2,8.58992,3777029616,join,205.558,7813798.8292682925,95.57390243902438,85.6270731707317
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,random-forest,78.2024078620002,6517642.133333334,85.09333333333333,48.838
AWS,r3.large,2.5,1,2,16.106099999999998,-1,random-forest,118.20160466700008,6232787.826086956,39.786521739130436,58.22
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,als,54.16014046800046,6442665.6,41.833000000000006,50.438
AWS,m4.xlarge,2.4,1,4,17.17984,806020600,lr,90.143,7813605.052631579,47.548421052631575,62.98894736842105
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,fp-growth,52.92576827999983,6045158.0,19.241,57.613
AWS,m4.xlarge,2.4,1,4,17.17984,-1,svd,492.07598119100294,7207624.081632653,43.86010204081634,50.87346938775511
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,naive-bayes,128.65096971899766,16410229.76,53.1352,46.7932
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,gmm,823.5228419659979,3643339.3658536584,94.51347560975609,52.30140243902439
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,gradient-boosted-tree,33.93546296000022,5646566.0,17.138333333333332,35.945
AWS,m3.large,2.6,1,2,7.516179999999999,-1,gmm,279.4377498980002,6087592.0,79.47854545454543,53.51945454545455
AWS,m4.2xlarge,2.4,1,8,34.35968,743941547,aggregation,194.404,9670870.43902439,29.351463414634143,78.42341463414635
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,lda,58.89968655199846,14185876.363636363,22.558181818181826,55.471818181818186
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,pearson,193.9786960540005,26668928.63157895,42.38657894736841,48.42210526315788
AWS,r3.large,2.5,1,2,16.106099999999998,-1,fp-growth,43.25478631100009,4032535.5,25.74125,69.83000000000001
AWS,c3.xlarge,2.8,1,4,7.516179999999999,743941569,aggregation,341.091,7131495.371428572,93.10642857142858,81.60285714285715
AWS,m3.large,2.6,1,2,7.516179999999999,13139686064,wordcount,294.49,7332851.933333334,95.73533333333334,85.25483333333332
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,gradient-boosted-tree,37.19258091300435,2553361.1428571427,66.23571428571428,74.74857142857142
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,chi-sq-feature,219.44937187200048,12783913.209302325,83.00720930232558,64.89465116279071
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,svd,194.33921440000267,16848707.89473684,26.779736842105255,46.15710526315788
AWS,r3.large,2.5,1,2,16.106099999999998,-1,chi-sq-feature,318.5506163310056,9706054.666666666,61.9563492063492,60.078412698412706
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,regression,70.58660832600003,15369904.57142857,46.649285714285725,40.64
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,spearman,274.312223668996,3556805.7454545456,92.2678181818182,58.07327272727272
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,word2vec,144.00112205200003,20433597.85714286,32.49571428571428,41.868928571428576
AWS,c4.xlarge,2.9,1,4,8.053049999999999,87,scan,20.615,2482008.0,32.405,28.513333333333332
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,pearson,155.52114370000072,14118150.451612905,44.96225806451614,49.37806451612904
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,regression,1270.254057779,7369650.818897638,96.21547244094488,50.43909448818898
AWS,m4.large,2.4,1,2,8.58992,-1,classification,2419.7140310010004,6943510.487603306,84.9295041322314,52.1224173553719
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,pca,84.31969995200052,3954318.0,51.625625,50.388124999999995
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,fp-growth,35.1769913979997,6196790.285714285,18.807142857142857,43.36142857142857
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,random-forest,52.77403446100288,6975097.6,45.291,42.905
AWS,r4.large,2.3,1,2,16.374534999999998,-1,als,123.73959226700026,7099437.833333333,45.33791666666667,53.64083333333334
AWS,m4.xlarge,2.4,1,4,17.17984,-1,gradient-boosted-tree,83.26976843900047,6881882.25,41.878125,50.677499999999995
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,pca,46.90254751099974,8536316.444444444,27.64,35.87777777777777
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,pca,161.04759664800076,10778823.625,34.327187499999994,49.55625
AWS,r3.xlarge,2.5,1,4,32.749069999999996,0,scan,34.32,5471471.0,17.41625,32.0625
AWS,m4.large,2.4,1,2,8.58992,743932965,aggregation,214.694,7740944.177777777,94.68311111111112,84.61155555555557
AWS,m4.large,2.4,1,2,8.58992,-1,chi-sq-mat,18.053361625003163,3361209.3333333335,41.10999999999999,76.55333333333334
AWS,r4.large,2.3,1,2,16.374534999999998,-1,word2vec,230.98445485599223,6482653.478260869,41.39847826086957,95.14956521739131
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,classification,61.7330341830002,7802529.333333333,50.66333333333333,50.99000000000001
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,743933419,aggregation,439.581,12883251.843137257,83.65245098039215,10.745686274509806
AWS,m3.large,2.6,1,2,7.516179999999999,9600000000,terasort,1215.554,6857805.180327869,89.53331967213114,76.4202868852459
AWS,r3.large,2.5,1,2,16.106099999999998,-1,naive-bayes,806.248328784,9486480.894409938,60.554161490683235,52.87118012422361
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,decision-tree,98.11666800500008,7000709.263157895,91.39894736842103,27.49842105263158
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,0,scan,28.556,5277317.142857143,34.26571428571429,16.150000000000002
AWS,m4.large,2.4,1,2,8.58992,-1,naive-bayes,748.1781994230005,7888795.5704697985,96.49147651006712,51.87778523489932
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,3799320693,join,95.773,10809039.578947367,70.18473684210525,56.973684210526315
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,pic,62.53490227600014,8372684.0,54.36583333333334,52.6975
AWS,m4.2xlarge,2.4,1,8,34.35968,395478955,pagerank,304.94,14706311.0,44.63442307692307,48.49596153846154
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,lda,90.55434604099992,11768435.555555556,35.71666666666667,45.059999999999995
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,gmm,450.227927972,14243737.6,46.120999999999995,48.58744444444444
AWS,m3.large,2.6,1,2,7.516179999999999,-1,word2vec,225.68046104500536,5219060.088888889,68.13866666666667,95.4417777777778
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,lda,71.27568673399946,15841760.0,25.192857142857143,55.90357142857143
AWS,c4.xlarge,2.9,1,4,8.053049999999999,678917281,dfsioe,151.317,3592111.2131147543,46.89655737704918,70.29737704918031
AWS,m4.large,2.4,1,2,8.58992,-1,pearson,559.6544279490045,6499291.285714285,79.49526785714284,53.183303571428574
AWS,r3.xlarge,2.5,1,4,32.749069999999996,743941533,aggregation,362.476,15734273.226666668,50.08386666666667,81.92773333333335
AWS,r4.large,2.3,1,2,16.374534999999998,-1,decision-tree,48.1423805710001,4809931.111111111,30.715555555555554,68.71
AWS,c3.xlarge,2.8,1,4,7.516179999999999,3799320693,join,143.481,7148118.068965517,93.32275862068964,67.2503448275862
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,summary-statistics,20.648967977998836,5579239.0,8.8725,28.7175
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,6569830487,wordcount,87.933,19881930.0,31.61777777777777,41.97555555555556
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,gmm,93.20894411999996,6995079.555555556,45.41888888888889,44.46888888888888
AWS,r3.xlarge,2.5,1,4,32.749069999999996,3799320693,join,148.245,16083740.133333333,51.19633333333334,66.22966666666666
AWS,m3.large,2.6,1,2,7.516179999999999,-1,classification,672.1345301330002,7254336.179104477,94.7105223880597,53.5329104477612
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,classification,614.383584234,3710287.672131148,96.25032786885248,53.10311475409836
AWS,r4.large,2.3,1,2,16.374534999999998,3200000000,terasort,891.156,8637862.569832401,55.16234636871509,34.07687150837988
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,classification,54.19045528200013,4966376.0,64.839,50.065999999999995
AWS,m4.large,2.4,1,2,8.58992,259947887,pagerank,1582.039,4203651.354430379,51.41693037974684,75.49132911392405
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,pca,92.3240126009996,4269826.0,55.74611111111111,48.75222222222222
AWS,c3.large,2.8,1,2,4.0265249999999995,6400000000,terasort,413.849,3640970.1904761903,94.45166666666668,61.04904761904762
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,spearman,84.39085382199846,16536560.25,26.2975,42.66312500000001
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,decision-tree,35.68998031299998,6094842.285714285,19.40857142857143,52.537142857142854
AWS,r3.large,2.5,1,2,16.106099999999998,-1,pearson,292.21716431299865,8196783.793103448,52.321896551724144,53.33741379310344
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,chi-sq-feature,410.4335967480001,3628037.024390244,94.115,52.12121951219512
AWS,m4.large,2.4,1,2,8.58992,-1,svd,970.2174104669976,4868120.927835052,59.544999999999995,52.027680412371126
AWS,m3.large,2.6,1,2,7.516179999999999,2037288303,dfsioe,359.425,4606822.472222222,60.14520833333333,78.11861111111111
AWS,m4.xlarge,2.4,1,4,17.17984,72101800,als,153.57,9663126.58064516,58.80322580645161,32.35387096774193
AWS,m3.xlarge,2.6,1,4,16.106099999999998,3820993928,join,134.108,12058406.074074076,78.29703703703704,74.10740740740741
AWS,r4.large,2.3,1,2,16.374534999999998,-1,block-matrix-mult,110.91181977499946,9436958.0,60.26545454545453,58.01499999999999
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,classification,59.331316811999955,8445644.363636363,54.83818181818182,41.846363636363634
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,13139614747,sort,543.25,13441469.454545457,87.277,34.35509090909091
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,spearman,110.2773448279986,5742502.909090909,74.97318181818181,46.625454545454545
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,chi-sq-feature,331.4586323229996,36567096.72727273,58.15242424242424,49.093030303030304
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,word2vec,103.15187681599946,9435112.4,61.2625,58.165
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,gradient-boosted-tree,40.0293392829999,7387183.5,22.418750000000003,29.78125
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,395478955,pagerank,313.162,18751518.866666667,29.8195,40.51433333333333
AWS,c3.large,2.8,1,2,4.0265249999999995,743941688,aggregation,274.865,3555365.192982456,92.23140350877192,83.13403508771928
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,spearman,56.14194736900026,13364445.454545457,40.56181818181818,42.46909090909091
AWS,r4.xlarge,2.3,1,4,32.749069999999996,375779530,bayes,100.572,7169100.0,22.8325,46.666
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,als,54.70724395599973,10917651.272727272,17.35272727272727,50.14909090909091
AWS,r4.large,2.3,1,2,16.374534999999998,1358353520,dfsioe,345.423,5455245.605839416,34.83759124087591,77.47897810218977
AWS,m4.large,2.4,1,2,8.58992,3200000000,terasort,1731.922,7165574.513274336,87.64581120943953,16.3616814159292
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,regression,120.5715051950001,28649243.5,45.53458333333333,43.39875
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,chi-sq-gof,19.487082347000012,3666842.6666666665,23.81,22.47
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,678780118,dfsioe,112.9,5853016.340425532,9.302765957446807,58.00893617021278
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,259947887,pagerank,321.805,10512262.875,68.2575,26.214375
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,pic,34.30594573400049,5817991.333333333,37.778333333333336,42.69166666666667
AWS,c3.xlarge,2.8,1,4,7.516179999999999,3820993928,join,135.511,6346764.148148148,82.86185185185187,73.48777777777778
AWS,r3.large,2.5,1,2,16.106099999999998,0,scan,38.47,4202616.888888889,26.826666666666664,59.95666666666667
AWS,c4.large,2.9,1,2,4.0265249999999995,2037060904,dfsioe,288.966,3436415.4237288134,89.14533898305083,76.07398305084746
AWS,m4.xlarge,2.4,1,4,17.17984,-1,word2vec,143.22892456800037,7611513.428571428,46.31821428571427,78.59642857142858
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,lda,82.5295740680001,8017872.5,52.061875,65.120625
AWS,m3.large,2.6,1,2,7.516179999999999,-1,spearman,326.3441218889998,6606216.0,86.24828124999999,50.61296875
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,gradient-boosted-tree,74.67086335800002,6348426.933333334,82.88266666666665,48.613333333333344
AWS,r4.large,2.3,1,2,16.374534999999998,-1,summary-statistics,171.93480053000167,8758304.235294119,55.9314705882353,52.9485294117647
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,chi-sq-feature,969.0692825320002,3728434.549222798,96.72098445595856,52.4721243523316
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,chi-sq-gof,16.783845618999976,3562556.0,23.13,41.81333333333333
AWS,r4.xlarge,2.3,1,4,32.749069999999996,259947887,pagerank,148.444,12318290.0,39.232,84.96333333333334
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,als,99.3793210720005,9504726.315789474,30.253684210526313,63.52052631578948
